"city","country","geo","date_time","pollutantGlobalIndex","pollutantGlobalLevel","so2Value","so2Index","so2Level","no2Value","no2Index","no2Level","o3Value","o3Index","o3Level","coValue","coIndex","coLevel","pm25Value","pm25Index","pm25Level","pm10Value","pm10Index","pm10Level","city_id","id"
"Lubbock","United States","[33.5779,-101.855]","2018-06-24 02:26:13",7,4,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,24.43,7,4,0,0,0,1092,1945166
"Lubbock","United States","[33.5779,-101.855]","2018-06-24 07:26:20",7,4,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,24.78,7,4,0,0,0,1092,1945167
"Lubbock","United States","[33.5779,-101.855]","2018-06-24 12:26:30",10,5,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,124.83,10,5,0,0,0,1092,1945168
"Lubbock","United States","[33.5779,-101.855]","2018-06-24 17:25:45",10,5,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,39.52,10,5,0,0,0,1092,1945169
"Lubbock","United States","[33.5779,-101.855]","2018-06-24 22:25:15",7,4,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,24.07,7,4,0,0,0,1092,1945170
"Lubbock","United States","[33.5779,-101.855]","2018-06-25 03:25:03",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.8,4,3,0,0,0,1092,1945171
"Lubbock","United States","[33.5779,-101.855]","2018-06-25 08:13:03",10,5,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,133.86,10,5,0,0,0,1092,1945172
"Lubbock","United States","[33.5779,-101.855]","2018-06-25 13:19:35",10,5,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,119.57,10,5,0,0,0,1092,1945173
"Lubbock","United States","[33.5779,-101.855]","2018-06-25 18:25:50",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945174
"Lubbock","United States","[33.5779,-101.855]","2018-06-25 23:27:34",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945175
"Lubbock","United States","[33.5779,-101.855]","2018-06-26 04:26:08",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945176
"Lubbock","United States","[33.5779,-101.855]","2018-06-26 09:25:59",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945177
"Lubbock","United States","[33.5779,-101.855]","2018-06-26 14:25:51",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945178
"Lubbock","United States","[33.5779,-101.855]","2018-06-26 19:24:48",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945179
"Lubbock","United States","[33.5779,-101.855]","2018-06-27 01:25:45",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945180
"Lubbock","United States","[33.5779,-101.855]","2018-06-27 06:26:47",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945181
"Lubbock","United States","[33.5779,-101.855]","2018-06-27 11:26:18",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945182
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945183
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945184
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945185
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945186
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945187
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945188
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945189
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945190
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945191
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945192
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945193
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945194
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945195
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945196
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945197
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945198
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",7,4,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,23.72,7,4,0,0,0,1092,1945199
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,3.36,1,1,0,0,0,1092,1945200
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,6.24,2,2,0,0,0,1092,1945201
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.12,6,3,0,0,0,1092,1945202
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,18.05,6,3,0,0,0,1092,1945203
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.04,4,3,0,0,0,1092,1945204
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,5.76,2,2,0,0,0,1092,1945205
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.32,3,2,0,0,0,1092,1945206
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945207
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,9.6,3,2,0,0,0,1092,1945208
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.82,6,3,0,0,0,1092,1945209
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.76,4,3,0,0,0,1092,1945210
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,3.6,1,1,0,0,0,1092,1945211
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1.44,1,1,0,0,0,1092,1945212
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,6.24,2,2,0,0,0,1092,1945213
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,5.52,2,2,0,0,0,1092,1945214
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,8.4,3,2,0,0,0,1092,1945215
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,6,2,2,0,0,0,1092,1945216
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,6.48,2,2,0,0,0,1092,1945217
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,6.72,2,2,0,0,0,1092,1945218
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.2,2,2,0,0,0,1092,1945219
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,6.72,2,2,0,0,0,1092,1945220
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1.92,1,1,0,0,0,1092,1945221
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,5.04,2,2,0,0,0,1092,1945222
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,9.84,3,2,0,0,0,1092,1945223
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,6.96,2,2,0,0,0,1092,1945224
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,4.56,2,2,0,0,0,1092,1945225
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,8.4,3,2,0,0,0,1092,1945226
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,5.52,2,2,0,0,0,1092,1945227
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.68,3,2,0,0,0,1092,1945228
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,6,2,2,0,0,0,1092,1945229
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,4.8,2,2,0,0,0,1092,1945230
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,5.52,2,2,0,0,0,1092,1945231
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.2,2,2,0,0,0,1092,1945232
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,6,2,2,0,0,0,1092,1945233
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,3.36,1,1,0,0,0,1092,1945234
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,9.12,3,2,0,0,0,1092,1945235
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,9.84,3,2,0,0,0,1092,1945236
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945237
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945238
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945239
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945240
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945241
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945242
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945243
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945244
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945245
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945246
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945247
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945248
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945249
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945250
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945251
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945252
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945253
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945254
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945255
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945256
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945257
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945258
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945259
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945260
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945261
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945262
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945263
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945264
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945265
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.28,4,3,0,0,0,1092,1945266
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",7,4,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,25.49,7,4,0,0,0,1092,1945267
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",9,4,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,30.09,9,4,0,0,0,1092,1945268
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,20.89,6,3,0,0,0,1092,1945269
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,20.89,6,3,0,0,0,1092,1945270
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.04,4,3,0,0,0,1092,1945271
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945272
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,12,4,3,0,0,0,1092,1945273
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.2,2,2,0,0,0,1092,1945274
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,18.76,6,3,0,0,0,1092,1945275
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945276
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,20.18,6,3,0,0,0,1092,1945277
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,18.76,6,3,0,0,0,1092,1945278
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.2,2,2,0,0,0,1092,1945279
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945280
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.04,4,3,0,0,0,1092,1945281
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.47,6,3,0,0,0,1092,1945282
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,8.16,3,2,0,0,0,1092,1945283
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,19.47,6,3,0,0,0,1092,1945284
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.2,2,2,0,0,0,1092,1945285
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.04,4,3,0,0,0,1092,1945286
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,12,4,3,0,0,0,1092,1945287
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",7,4,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,23.01,7,4,0,0,0,1092,1945288
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",7,4,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,23.01,7,4,0,0,0,1092,1945289
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,12,4,3,0,0,0,1092,1945290
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,8.16,3,2,0,0,0,1092,1945291
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,8.16,3,2,0,0,0,1092,1945292
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945293
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945294
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,5.04,2,2,0,0,0,1092,1945295
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,8.16,3,2,0,0,0,1092,1945296
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.2,2,2,0,0,0,1092,1945297
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,8.16,3,2,0,0,0,1092,1945298
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945299
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.2,2,2,0,0,0,1092,1945300
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.2,2,2,0,0,0,1092,1945301
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,9.12,3,2,0,0,0,1092,1945302
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,9.12,3,2,0,0,0,1092,1945303
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945304
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945305
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.2,2,2,0,0,0,1092,1945306
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945307
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945308
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,8.16,3,2,0,0,0,1092,1945309
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",2,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,7.2,2,2,0,0,0,1092,1945310
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,10.08,3,2,0,0,0,1092,1945311
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.04,4,3,0,0,0,1092,1945312
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,8.16,3,2,0,0,0,1092,1945313
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,12,4,3,0,0,0,1092,1945314
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,9.12,3,2,0,0,0,1092,1945315
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.04,4,3,0,0,0,1092,1945316
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",3,2,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,9.12,3,2,0,0,0,1092,1945317
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",6,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,20.18,6,3,0,0,0,1092,1945318
"Lubbock","United States","[33.5779,-101.855]","2018-10-01 06:26:07",4,3,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11.04,4,3,0,0,0,1092,1945319
